"9298","010801070301","VT","Headwaters West River"
"9299","010801030204","NH,VT","Stevens River"
"9300","010801010501","VT","Headwaters Nulhegan River"
"13986","010801070505","NH,VT","Catsbane Brook-Connecticut River"
"14574","010802030401","MA,VT","Upper Green River"
"14870","010801020302","VT","South Wheelock Branch-Passumpsic River"
"14874","010802030102","VT","East Branch Deerfield River"
"14875","010801050302","VT","Second Branch White River"
"14902","010801070404","VT","Smith Brook-West River"
"14907","010801070305","VT","Cobb Brook-West River"
"14908","010801060502","VT","Branch Brook-Black River"
"14909","010801020104","VT","West Branch Passumpsic River"
"14912","010801040103","VT","South Branch Waits River"
"14914","010801030201","NH,VT","Miles Stream-Connecticut River"
"14917","010801060204","VT","Kedron Brook"
"14919","010801050105","VT","Locust Creek"
"14942","010801050502","VT","Mill Brook-White River"
"14943","010801050103","VT","Breakneck Brook-White River"
"14946","010801010902","NH,VT","Dean Brook-Connecticut River"
"16166","010801030206","NH,VT","Manchester Brook-Connecticut River"
"16186","010801030602","NH,VT","Wells River"
"16193","010801020402","VT","Joes Brook"
"16194","010801020203","VT","Moose River"
"16195","010801020401","VT","Sleepers River"
"16943","010801010903","NH,VT","Mink Brook-Connecticut River"
"20658","010801070302","VT","Utley Brook"
"20663","010801060601","VT","Headwaters Williams River"
"20670","010801050101","VT","Headwaters White River"
"20672","010801040104","NH,VT","Waits River"
"20881","010801050301","VT","Headwaters Second Branch White River"
"20883","010801050501","VT","Broad Brook-White River"
"20884","010801050106","VT","Stony Brook-White River"
"20921","010801040102","VT","Headwaters Waits River"
"20950","010801030203","NH,VT","Comerford Station Dam-Connecticut River"
"21033","010801020403","NH,VT","Water Andric-Passumpsic River"
"21034","010801030202","NH,VT","Moore Reservoir-Connecticut River"
"21036","010801020201","VT","Rogers Brook"
"21043","010801010404","NH,VT","Clough Brook-Connecticut River"
"21047","010801010503","VT","Nulhegan River"
"21277","010802010501","MA,NH,VT","Pauchaug Brook-Connecticut River"
"21328","010802010502","MA,VT","Fall River"
"21337","010801070507","NH,VT","Vernon Dam-Connecticut River"
"21364","010801060503","VT","Twentymile Stream-Black River"
"21384","010801060702","NH,VT","Spencer Brook-Connecticut River"
"21509","010801040302","VT","Headwaters Ompompanoosuc River"
"21511","010801040205","NH,VT","Lake Morey-Connecticut River"
"21513","010801050202","VT","Ayers Brook"
"21522","010801070506","NH,VT","Whetstone Brook"
"21525","010801070406","VT","West River"
"21526","010801060504","VT","North Branch Black River"
"21530","010801050401","VT","Headwaters First Branch White River"
"21532","010801050201","VT","Headwaters Third Branch White River"
"21536","010801030601","VT","Headwaters Wells River"
"21552","010801030205","NH,VT","McIndoe Falls-Connecticut River"
"21561","010801020301","VT","Millers Run"
"21629","010801060206","VT","Gulf Stream"
"21631","010801050503","VT","White River"
"21632","010801020103","VT","Calendar Brook"
"21633","010801020202","VT","Headwaters Moose River"
"21655","010801060703","NH,VT","Jabes Hackett Brook-Connecticut River"
"21656","010801060603","NH,VT","Williams River"
"21657","010801070303","VT","Flood Brook-West River"
"21726","010801050102","VT","West Branch White River"
"21728","010801050203","VT","Third Branch White River"
"21733","010801070405","VT","Rock River"
"21735","010801010603","NH,VT","Dennis Pond Brook-Connecticut River"
"21736","010801020102","VT","East Branch Passumpsic River"
"21737","010801020101","VT","Bean Brook"
"21786","010801070504","VT","Sacketts Brook"
"21792","010801040303","VT","West Branch Ompompanoosuc River"
"21796","010801070401","VT","Wardsboro Brook"
"21799","010801060602","VT","Middle Branch Williams River"
"21800","010801060505","VT","Black River"
"21993","010801070403","VT","Grassy Brook"
"21997","010801070502","NH,VT","East Putney Brook-Connecticut River"
"22006","010801060501","VT","Headwaters Black River"
"22111","010801070501","NH,VT","Great Brook-Connecticut River"
"22141","010801060304","VT","Mill Brook"
"22143","010801060203","VT","Broad Brook"
"22195","010801070306","VT","Ball Mountain Brook"
"22199","010801070402","VT","Mill Brook-West River"
"22209","010801060205","VT","Beaver Brook-Ottauquechee River"
"22212","010801060302","NH,VT","Lulls Brook-Connecticut River"
"22741","020200030102","NY,VT","Mill Brook-White Creek"
"22742","020200030206","NY,VT","Steele Brook-Batten Kill"
"22763","020200030704","NY,VT","Walloomsac River"
"22767","020200030703","NY,VT","Little White Creek"
"22768","020200030804","NY,VT","Browns Brook-Hoosic River"
"22769","020200030901","NY,VT","White Creek"
"22794","020200030201","VT","West Branch Batten Kill-Batten Kill"
"22795","020200030701","VT","Roaring Branch Walloomsac Brook"
"22796","020200030702","VT","South Stream-Walloomsac River"
"22798","020200030202","VT","Warm Brook"
"22808","020200030803","NY,VT","Ladd Brook-Hoosic River"
"22809","020200030602","MA,VT","North Branch Hoosic River"
"22869","010801040402","NH,VT","Bloody Brook-Connecticut River"
"22874","010801070307","VT","Turkey Mountain Brook-West River"
"22875","010801070102","NH,VT","Saxtons River"
"22880","010801060202","VT","North Branch Ottauquechee River"
"22881","010801060207","VT","Ottauquechee River"
"22884","010801060201","VT","Headwaters Ottauquechee River"
"22890","010801040304","VT","Ompompanoosuc River"
"22967","010801060305","NH,VT","Hubbard Brook-Connecticut River"
"22972","010801050402","VT","First Branch White River"
"22978","010801030703","NH,VT","Clark Brook-Connecticut River"
"22979","010801030702","NH,VT","Halls Brook"
"23056","010801040101","VT","Tabor Branch"
"23060","010801010901","VT","Cutler Mill Brook"
"23062","010801010601","VT","Paul Stream"
"23069","010801050104","VT","Tweed River"
"23104","010801010405","NH,VT","Lyman Brook-Connecticut River"
"23107","010801070101","VT","Headwaters Saxtons River"
"23236","010801070304","VT","Winhall River"
"23239","010801040301","VT","Middle Brook"
"28656","010802030101","VT","Headwaters Deerfield River"
"28970","020200030203","VT","Lye Brook-Batten Kill"
"28971","010802030103","VT","North Branch Deerfield River"
"28972","010802030104","VT","West Branch Deerfield River"
"43773","010801010502","VT","East Branch Nulhegan River"
"43775","010801010305","CN,NH,VT","Willard Stream-Connecticut River"
"43776","010801010203","NH,VT","Favreau Brook-Connecticut River"
"43938","010801010303","CN,NH,VT","Halls Stream"
"43967","010801010304","CN,VT","Leach Creek"
"44948","043001050302","VT","North Branch LaMoille River"
"44949","043001050303","VT","Brewster River-Lamoille River"
"44950","043001050304","VT","Seymour River-Lamoille River"
"45060","043001090303","CN,VT","South River"
"45079","043002020704","CN,VT","Tomifobia River"
"45089","043002021404","CN,VT","Lake Memphremagog"
"45121","043001030602","VT","Headwaters Little River"
"45122","043001030603","VT","Little River"
"45123","043001030604","VT","Joiner Brook-Winooski River"
"45124","043001010203","NY,VT","Wells Brook-Mettawee River"
"45125","043001010204","NY,VT","Indian River"
"45126","043001010205","NY,VT","Mettawee River"
"45129","043001070103","VT","Mineral Spring Brook-Missisquoi River"
"45176","043002021201","VT","Headwaters Black River"
"45203","043002021101","VT","Headwaters Barton River"
"45223","043002021202","VT","Lamphean Brook-Black River"
"45228","043002021203","VT","Lords Creek"
"45229","043002021102","VT","Willoughby Brook-Barton River"
"45249","043002021103","VT","Willoughby River"
"45258","043002021104","VT","Barton River"
"45505","043002021204","VT","Stony Brook-Black River"
"45519","043002021302","VT","Seymour Lake"
"45521","043002021301","VT","Headwaters Clyde River"
"45531","043002021303","VT","Clyde River"
"45536","043002020801","CN,VT","Averill Creek"
"45538","043002020701","CN,VT","Headwaters Tomifobia River"
"45541","043002020802","CN,VT","Headwaters Coaticook River"
"45543","043002020702","CN,VT","Headwaters Niger River"
"45643","043001050201","VT","Headwaters Browns River"
"45644","043001050105","VT","Green River"
"45645","043001050106","VT","Ryder Brook-Lamoille River"
"45646","043001050107","VT","Kenfield Brook-Lamoille River"
"45647","043001050202","VT","Browns River"
"45648","043001050301","VT","Gihon River"
"45649","043001050305","VT","Stones Brook-Lamoille River"
"45650","043001050306","VT","Lamoille River"
"45651","043001010201","VT","Headwaters Mettawee River"
"45652","043001010202","VT","Flower Brook"
"45653","043001010301","VT","Headwaters Poultney River"
"45654","043001010302","NY,VT","Finel Hollow Brook-Poultney River"
"45655","043001010303","VT","Headwaters Castleton River"
"45656","043001010304","NY,VT","Castleton River"
"45657","043001070206","CN,VT","Leavit Brook-Missisquoi River"
"45666","043001030403","VT","Great Brook-Winooski River"
"45668","043001030302","VT","North Branch Winooski River"
"45669","043001030401","VT","Headwaters Dog River"
"45671","043001030402","VT","Dog River"
"45672","043001030501","VT","Headwaters Mad River"
"45673","043001030502","VT","Mill Brook-Mad River"
"45709","043001080104","NY,VT","Charter Brook-Lake Champlain"
"45711","043001080301","VT","East Creek"
"45714","043001080304","NY,VT","McKenzie Brook-Lake Champlain"
"45720","043001090302","CN,NY,VT","Little River-Richelieu River "
"45722","043001080402","VT","Outlet Little Otter Creek"
"45723","043001080401","VT","Headwaters Little Otter Creek"
"45724","043001080602","NY,VT","Hoisington Brook-Lake Champlain"
"45725","043001080502","VT","Outlet Lewis Creek"
"45727","043001080501","VT","Headwaters Lewis Creek"
"45730","043001080801","VT","La Platte River"
"45732","043001080802","VT","Munroe Brook-Shelburne Bay"
"45738","043001080902","VT","Malletts Bay"
"45740","043001070401","VT","Tyler Branch"
"45743","043001070102","VT","Snider Brook-Missisquoi River"
"45745","043001070403","VT","Goodsell Brook-Missisquoi River"
"45746","043001081604","CN,NY,VT","Lake Champlain"
"45747","043001070601","VT","McGowan Brook-Missisquoi River"
"45748","043001030701","VT","Huntington River"
"45749","043001030503","VT","Shepard Brook"
"45750","043001030504","VT","Mad River"
"45751","043001030601","VT","Graves Brook-Winooski River"
"45752","043001030702","VT","Snipe Island Brook-Winooski River"
"45754","043001030703","VT","Muddy Brook"
"45755","043001030704","VT","Winooski River"
"45756","043001050101","VT","Headwaters Lamoille River"
"45757","043001050102","VT","Hardwick Lake Dam-Lamoille River"
"45758","043001050103","VT","Wild Branch"
"45759","043001050104","VT","Elmore Branch-Lamoille River"
"45760","043001070301","VT","Headwaters Trout River"
"45761","043001081203","CN,VT","Mud Creek"
"45763","043001070402","VT","Enosburg Falls-Missisquoi River"
"45764","043001070302","VT","Outlet Trout River"
"45766","043001020402","VT","Lower Lemon Fair River"
"45767","043001020501","VT","Dead Creek"
"45768","043001020502","VT","Otter Creek"
"45770","043001070104","VT","Jay Branch"
"45771","043001081101","CN,VT","Rock River"
"45772","043001030103","VT","Stevens Branch"
"45773","043001030201","VT","Headwaters Winooski River"
"45774","043001030202","VT","Nasmith Brook-Winooski River"
"45775","043001030203","VT","Kingsbury Branch"
"45800","043001070107","CN,VT","Beetle Brook-Missisquoi River"
"45801","043001081001","CN,VT","Heawaters Pike River"
"45802","043001070210","CN,VT","Lucas Brook-Missisquoi River"
"45803","043001081005","CN,VT","Groat Creek"
"45804","043001070106","CN,VT","Mud Creek"
"45805","043001081102","CN,VT","Carman Brook-Missisquoi Bay"
"45806","043001070209","CN,VT","Outlet Sutton River"
"45814","043001010306","VT","Hubbardton River"
"45815","043001010307","NY,VT","Poultney River-Head of Lake Champlain"
"45816","043001020101","VT","Headwaters Otter Creek"
"45817","043001010305","NY,VT","Mud Brook-Poultney River"
"45818","043001020102","VT","Big Branch"
"45819","043001020103","VT","Homer Stone Brook-Otter Creek"
"45820","043001020104","VT","Headwaters Mill Creek"
"45821","043001020105","VT","Mill Creek"
"45822","043001020106","VT","Cold River"
"45823","043001020107","VT","East Creek"
"45824","043001020108","VT","Clarendon River"
"45825","043001020109","VT","Moon Brook-Otter Creek"
"45826","043001020201","VT","Headwaters New Haven River"
"45827","043001020202","VT","Baldwin Creek"
"45828","043001020203","VT","New Haven River"
"45829","043001020301","VT","Furnace Brook"
"45830","043001020302","VT","Bresee Mill Brook-Otter Creek"
"45831","043001020306","VT","Middlebury River"
"45832","043001020303","VT","Neshobe River"
"45833","043001020304","VT","Willow Brook-Otter Creek"
"45834","043001020305","VT","Leicester River"
"45835","043001020307","VT","Pleasant Brook-Otter Creek"
"45836","043001020401","VT","Upper Lemon Fair River"
"45837","043001030101","VT","Headwaters Stevens Branch"
"45838","043001030102","VT","Jail Branch"
"45839","043001030204","VT","Sodom Pond Brook-Winooski River"
"45840","043001030301","VT","Headwaters North Branch Winooski River"
"45841","043001081202","VT","Mill River"
"45842","043001080901","VT","Malletts Creek"
"45846","043001070502","VT","Fairfield River"
"45850","043001081201","VT","Jewett Brook"
"45851","043001070501","VT","Headwaters Black Creek"
"45852","043001070503","VT","Dead Creek"
"45854","043001070101","VT","Headwater Missisquoi River"
"45855","043001070504","VT","Black Creek"
"45856","043001070602","VT","Hungerford Brook"
"45857","043001081204","VT","Saint Albans Bay-Lake Champlain"
"52121","043001070603","VT","Outlet Missisquoi River"
"55144","020200030802","NY,VT","Little Hoosic River"
"55145","020200030605","MA,NY,VT","Hemlock Brook-Hoosic River"
"67517","020200030101","NY,VT","West Branch Black Creek"
"67520","020200030204","NY,VT","Camden Creek"
"67521","020200030205","NY,VT","Green River-Batten Kill"
"83478","010802030105","MA,VT","Sherman Dam-Deerfield River"
"83479","010802030201","MA,VT","Pelham Brook-Deerfield River"
"88380","010802030301","MA,VT","East Branch North River"
"88383","010802030302","MA,VT","Taylor Brook-North River"
"88384","010802030402","MA,VT","Lower Green River"
