"","huc8","states","name"
"1207","03110203","FL,GA","Withlacoochee"
"1208","05120105","IN","Middle Wabash-Deer"
"1209","05120107","IN","Wildcat"
"1210","05120110","IN","Sugar"
"1211","05120202","IN","Lower White"
"1212","05120203","IN","Eel"
"1213","05120204","IN","Driftwood"
"1214","05120111","IL,IN","Middle Wabash-Busseron"
"1215","05140101","IN,KY","Silver-Little Kentucky"
"1216","10250010","KS","Upper Sappa"
"1217","03170006","MS","Pascagoula"
"1218","03170007","MS","Black"
"1219","03180003","MS","Middle Pearl-Silver"
"1220","08030201","MS","Little Tallahatchie"
"1221","08030202","MS","Tallahatchie"
"1222","08030206","MS","Upper Yazoo"
"1223","08030207","MS","Big Sunflower"
"1224","08060203","LA,MS","Bayou Pierre"
"1225","08060204","LA,MS","Coles Creek"
"1226","08060205","MS","Homochitto"
"1227","08060206","MS","Buffalo"
"1228","03160101","AL,MS","Upper Tombigbee"
"1229","03160103","AL,MS","Buttahatchee"
"1230","03170003","AL,MS","Lower Chickasawhay"
"1231","03170008","AL,MS","Escatawpa"
"1232","18010204","CA,OR","Lost"
"1233","10180001","CO","North Platte Headwaters"
"1234","10190005","CO","St. Vrain"
"1235","10190010","CO","Kiowa"
"1236","03060104","GA","Broad"
"1237","03060105","GA","Little"
"1238","12110208","TX","South Laguna Madre"
"1239","05030201","OH,WV","Little Muskingum-Middle Island"
"1240","05030202","OH,WV","Upper Ohio-Shade"
"1241","05090101","KY,OH,WV","Raccoon-Symmes"
"1242","13090002","MX,TX","Lower Rio Grande"
"1243","05020004","MD,PA,WV","Cheat"
"1244","17100301","OR","North Umpqua"
"1245","17070302","OR","Little Deschutes"
"1246","17090001","OR","Middle Fork Willamette"
"1247","10080001","WY","Upper Wind"
"1248","10080002","WY","Little Wind"
"1249","10080003","WY","Popo Agie"
"1250","10080004","WY","Muskrat"
"1251","10250015","KS,NE","Prairie Dog"
"1252","10250017","KS","Lower Republican"
"1253","10260001","CO,KS","Smoky Hill Headwaters"
"1254","10260003","KS","Upper Smoky Hill"
"1255","10260005","KS","Hackberry"
"1256","10260006","KS","Middle Smoky Hill"
"1257","10260007","KS","Big"
"1258","10260008","KS","Lower Smoky Hill"
"1259","10260009","KS","Upper Saline"
"1260","10260010","KS","Lower Saline"
"1261","10260011","KS","Upper North Fork Solomon"
"1262","10260012","KS,NE","Lower North Fork Solomon"
"1263","10260013","KS","Upper South Fork Solomon"
"1264","10260014","KS","Lower South Fork Solomon"
"1265","10260015","KS","Solomon"
"1266","10270101","KS","Upper Kansas"
"1267","10290101","KS","Upper Marais Des Cygnes"
"1268","11030001","CO,KS","Middle Arkansas-Lake McKinney"
"1269","10020006","MT","Boulder"
"1270","10030103","MT","Smith"
"1271","10030105","MT","Belt"
"1272","10030205","MT","Teton"
"1273","10190012","CO,NE","Middle South Platte-Sterling"
"1274","10190013","CO","Beaver"
"1275","10190014","CO","Pawnee"
"1276","10250001","CO,KS,NE","Arikaree"
"1277","10250002","CO,KS,NE","North Fork Republican"
"1278","11020004","CO","Chico"
"1279","11020005","CO","Upper Arkansas-Lake Meredith"
"1280","11020006","CO","Huerfano"
"1281","11020007","CO","Apishapa"
"1282","11020008","CO","Horse"
"1283","11020009","CO,KS","Upper Arkansas-John Martin Reservoir"
"1284","11020011","CO","Big Sandy"
"1285","11020012","CO","Rush"
"1286","11020013","CO","Two Butte"
"1287","11040004","CO,KS","Sand Arroyo"
"1288","13010003","CO","San Luis"
"1289","13010004","CO","Saguache"
"1290","10090203","WY","South Fork Powder"
"1291","10090204","WY","Salt"
"1292","10090206","WY","Clear"
"1293","10120101","WY","Antelope"
"1294","10120102","WY","Dry Fork Cheyenne"
"1295","10120104","WY","Lance"
"1296","10120105","WY","Lightning"
"1297","10180003","WY","Pathfinder-Seminoe Reservoirs"
"1298","10180004","WY","Medicine Bow"
"1299","10180005","WY","Little Medicine Bow"
"1300","10180006","WY","Sweetwater"
"1301","10180007","WY","Middle North Platte-Casper"
"1302","10180008","WY","Glendo Reservoir"
"1303","11030003","KS","Arkansas-Dodge City"
"1304","11030004","KS","Coon-Pickerel"
"1305","11030005","KS","Pawnee"
"1306","11030006","KS","Buckner"
"1307","11030007","KS","Upper Walnut Creek"
"1308","11030008","KS","Lower Walnut Creek"
"1309","11030009","KS","Rattlesnake"
"1310","11030010","KS","Gar-Peace"
"1311","11030011","KS","Cow"
"1312","11030012","KS","Little Arkansas"
"1313","11030013","KS","Middle Arkansas-Slate"
"1314","11030014","KS","North Fork Ninnescah"
"1315","11030015","KS","South Fork Ninnescah"
"1316","11030017","KS","Upper Walnut River"
"1317","11030018","KS","Lower Walnut River"
"1318","11040007","KS,OK","Crooked"
"1319","11070101","KS","Upper Verdigris"
"1320","11070102","KS","Fall"
"1321","11070104","KS","Elk"
"1322","11070201","KS","Neosho Headwaters"
"1323","11070203","KS","Lower Cottonwood"
"1324","19020701","AK","Kodiak-Afognak Islands"
"1325","19030306","AK","Nushagak Bay"
"1326","19030303","AK","Lower Nushagak River"
"1327","19030304","AK","Wood River"
"1328","19030305","AK","Togiak"
"1329","19030503","AK","Nunavak-St.Matthew Islands"
"1330","18070203","CA","Santa Ana"
"1331","03160203","AL","Lower Tombigbee"
"1332","18100201","CA","Whitewater River"
"1333","03040205","SC","Black"
"1334","03040207","SC","Carolina Coastal-Sampit"
"1335","03050111","SC","Lake Marion"
"1336","03110202","FL,GA","Alapaha"
"1337","03070104","GA","Lower Ocmulgee"
"1338","03150202","AL","Cahaba"
"1339","03160112","AL","Upper Black Warrior"
"1340","14040105","WY","Bitter"
"1341","14040200","WY","Great Divide Closed Basin"
"1342","14050004","WY","Muddy"
"1343","10110201","MT,ND,SD,WY","Upper Little Missouri"
"1344","10120201","SD,WY","Upper Belle Fourche"
"1345","17110001","CN,WA","Sumas River"
"1346","17120007","CA,NV,OR","Warner Lakes"
"1347","11070204","KS","Upper Neosho"
"1348","11070205","KS,OK","Middle Neosho"
"1349","10250013","CO,KS","Little Beaver"
"1350","17050202","OR","Burnt"
"1351","17050203","OR","Powder"
"1352","17060104","OR","Upper Grande Ronde"
"1353","17060105","OR","Wallowa"
"1354","17060106","OR,WA","Lower Grande Ronde"
"1355","17070103","OR","Umatilla"
"1356","17070104","OR","Willow"
"1357","17070201","OR","Upper John Day"
"1358","17070202","OR","North Fork John Day"
"1359","17070203","OR","Middle Fork John Day"
"1360","17070204","OR","Lower John Day"
"1361","17070301","OR","Upper Deschutes"
"1362","17070304","OR","Upper Crooked"
"1363","17070305","OR","Lower Crooked"
"1364","17070306","OR","Lower Deschutes"
"1365","17070307","OR","Trout"
"1366","10040101","MT","Bullwhacker-Dog"
"1367","10040102","MT","Arrow"
"1368","10040103","MT","Judith"
"1369","10040105","MT","Big Dry"
"1370","10040106","MT","Little Dry"
"1371","10040201","MT","Upper Musselshell"
"1372","10040202","MT","Middle Musselshell"
"1373","10040203","MT","Flatwillow"
"1374","10040204","MT","Box Elder"
"1375","10040205","MT","Lower Musselshell"
"1376","10050005","MT","Big Sandy"
"1377","15070102","AZ","Agua Fria"
"1378","17100307","OR","Upper Rogue"
"1379","17120001","OR","Harney-Malheur Lakes"
"1380","17120002","OR","Silvies"
"1381","17120003","OR","Donner und Blitzen"
"1382","17120004","OR","Silver"
"1383","17120006","OR","Lake Abert"
"1384","17090002","OR","Coast Fork Willamette"
"1385","17090005","OR","North Santiam"
"1386","17090006","OR","South Santiam"
"1387","17090009","OR","Molalla-Pudding"
"1388","17090011","OR","Clackamas"
"1389","17060103","ID,OR,WA","Lower Snake-Asotin"
"1390","17070101","OR,WA","Middle Columbia-Lake Wallula"
"1391","17070102","OR,WA","Walla Walla"
"1392","17040210","ID,UT","Raft"
"1393","17010308","ID,WA","Little Spokane"
"1394","10050014","MT","Beaver"
"1395","10050016","MT","Porcupine"
"1396","10070007","MT","Upper Yellowstone-Pompeys Pillar"
"1397","10090102","MT","Lower Tongue"
"1398","10090210","MT","Mizpah"
"1399","10100001","MT","Lower Yellowstone-Sunday"
"1400","10100002","MT","Big Porcupine"
"1401","10100003","MT","Rosebud"
"1402","17120009","NV,OR","Alvord Lake"
"1403","17100101","WA","Hoh-Quillayute"
"1404","17100102","WA","Queets-Quinault"
"1405","17100104","WA","Lower Chehalis"
"1406","17100105","WA","Grays Harbor"
"1407","17110004","CN,WA","Nooksack"
"1408","17110006","WA","Sauk"
"1409","17110008","WA","Stillaguamish"
"1410","17110013","WA","Duwamish"
"1411","17110014","WA","Puyallup"
"1412","03060108","GA","Brier"
"1413","03060201","GA","Upper Ogeechee"
"1414","03060202","GA","Lower Ogeechee"
"1415","03060203","GA","Canoochee"
"1416","03060204","GA","Ogeechee Coastal"
"1417","03070101","GA","Upper Oconee"
"1418","03070102","GA","Lower Oconee"
"1419","03070103","GA","Upper Ocmulgee"
"1420","17020003","WA","Colville"
"1421","17020004","WA","Sanpoil"
"1422","17020005","WA","Chief Joseph"
"1423","17020008","WA","Methow"
"1424","17020009","WA","Lake Chelan"
"1425","17020010","WA","Upper Columbia-Entiat"
"1426","17020011","WA","Wenatchee"
"1427","17020012","WA","Moses Coulee"
"1428","17020014","WA","Banks Lake"
"1429","17020015","WA","Lower Crab"
"1430","17060110","WA","Lower Snake"
"1431","17020002","CN,WA","Kettle"
"1432","10100005","MT","O'Fallon"
"1433","10110202","MT,ND,SD","Boxelder"
"1434","10110204","MT,ND","Beaver"
"1435","03020101","NC","Upper Tar"
"1436","03020102","NC","Fishing"
"1437","03020104","NC","Pamlico"
"1438","03020203","NC","Contentnea"
"1439","03020204","NC","Lower Neuse"
"1440","03030002","NC","Haw"
"1441","17110010","WA","Snoqualmie"
"1442","17030001","WA","Upper Yakima"
"1443","17100103","WA","Upper Chehalis"
"1444","17080005","WA","Lower Cowlitz"
"1445","04240001","CN","Manitoulin Island"
"1446","03070105","GA","Little Ocmulgee"
"1447","03070106","GA","Altamaha"
"1448","03070107","GA","Ohoopee"
"1449","03070202","GA","Little Satilla"
"1450","03110204","GA","Little"
"1451","03120002","GA","Upper Ochlockonee"
"1452","03130001","GA","Upper Chattahoochee"
"1453","03130005","GA","Upper Flint"
"1454","03130006","GA","Middle Flint"
"1455","03130007","GA","Kinchafoonee-Muckalee"
"1456","03130008","FL,GA","Lower Flint"
"1457","03130009","GA","Ichawaynochaway"
"1458","03130010","GA","Spring"
"1459","03150101","GA,TN","Conasauga"
"1460","03150102","GA","Coosawattee"
"1461","03150103","GA","Oostanaula"
"1462","03150104","GA","Etowah"
"1463","06020003","GA,NC,TN","Ocoee"
"1464","17020006","CN,WA","Okanogan"
"1465","17020007","CN,WA","Similkameen"
"1466","17010216","CN,ID,WA","Pend Oreille"
"1467","17010305","ID,WA","Upper Spokane"
"1468","17060107","ID,WA","Lower Snake-Tucannon"
"1469","10260004","CO,KS","Ladder"
"1470","11030002","CO,KS","Whitewoman"
"1471","11070207","KS,MO,OK","Spring"
"1472","10240005","IA,KS,MO,NE","Tarkio-Wolf"
"1473","10240007","KS,NE","South Fork Big Nemaha"
"1474","10250011","KS,NE","Lower Sappa"
"1475","10270205","KS,NE","Lower Big Blue"
"1476","10270207","KS,NE","Lower Little Blue"
"1477","09030006","CN,MN","Big Fork"
"1478","09030008","CN,MN","Lower Rainy"
"1479","09030010","CN","Big Turtle River-Rainy Lake"
"1480","04080203","MI","Shiawassee"
"1481","04080205","MI","Cass"
"1482","17020016","WA","Upper Columbia-Priest Rapids"
"1483","17030003","WA","Lower Yakima"
"1484","02040302","NJ","Great Egg Harbor"
"1485","09040001","CN,MT","St. Marys"
"1486","09020304","MN","Thief"
"1487","07010101","MN","Mississippi Headwaters"
"1488","09030011","CN","Shoal Lake"
"1489","10050001","CN,MT","Milk Headwaters"
"1490","10050002","CN,MT","Upper Milk"
"1491","10050003","CN,MT","Wild Horse Lake"
"1492","10050004","MT","Middle Milk"
"1493","14010002","CO","Blue"
"1494","14010004","CO","Roaring Fork"
"1495","14020001","CO","East-Taylor"
"1496","14020002","CO","Upper Gunnison"
"1497","14020003","CO","Tomichi"
"1498","14020004","CO","North Fork Gunnison"
"1499","14020005","CO","Lower Gunnison"
"1500","10050006","CN,MT","Sage"
"1501","22010000","GU","Guam"
"1502","07060002","IA,MN","Upper Iowa"
"1503","07060004","IA","Turkey"
"1504","07060006","IA","Maquoketa"
"1505","07080102","IA,MN","Upper Wapsipinicon"
"1506","07080103","IA","Lower Wapsipinicon"
"1507","07080105","IA","South Skunk"
"1508","07080106","IA","North Skunk"
"1509","07080107","IA","Skunk"
"1510","07080203","IA,MN","Winnebago"
"1511","07080205","IA","Middle Cedar"
"1512","07080206","IA","Lower Cedar"
"1513","11060003","KS,OK","Medicine Lodge"
"1514","05070203","KY","Lower Levisa"
"1515","05070204","KY,WV","Big Sandy"
"1516","05090104","KY","Little Sandy"
"1517","05100102","KY","South Fork Licking"
"1518","05100201","KY,VA","North Fork Kentucky"
"1519","05100202","KY","Middle Fork Kentucky"
"1520","05100203","KY","South Fork Kentucky"
"1521","05110001","KY","Upper Green"
"1522","05110002","KY,TN","Barren"
"1523","05110004","KY","Rough"
"1524","05130102","KY","Rockcastle"
"1525","05130103","KY,TN","Upper Cumberland-Lake Cumberland"
"1526","05140103","KY","Rolling Fork"
"1527","05140205","KY","Tradewater"
"1528","04010202","MN","Cloquet"
"1529","07030003","MN","Kettle"
"1530","09030002","MN","Vermilion"
"1531","07030002","WI","Namekagon"
"1532","07070001","MI,WI","Upper Wisconsin"
"1533","04070003","MI","Lone Lake-Ocqueoc"
"1534","04070004","MI","Cheboygan"
"1535","04070005","MI","Black"
"1536","04070006","MI","Thunder Bay"
"1537","04070007","MI","Au Sable"
"1538","14030002","CO,UT","Upper Dolores"
"1539","16020302","UT","Pine Valley"
"1540","16020304","UT","Rush-Tooele Valleys"
"1541","16020305","UT","Skull Valley"
"1542","16030001","UT","Upper Sevier"
"1543","16030002","UT","East Fork Sevier"
"1544","16030003","UT","Middle Sevier"
"1545","14080203","CO,UT","Montezuma"
"1546","07080208","IA","Middle Iowa"
"1547","07080209","IA","Lower Iowa"
"1548","07100002","IA,MN","Upper Des Moines"
"1549","07100004","IA","Middle Des Moines"
"1550","07100005","IA","Boone"
"1551","07100006","IA","North Raccoon"
"1552","07100007","IA","South Raccoon"
"1553","07100008","IA","Lake Red Rock"
"1554","07100009","IA,MO","Lower Des Moines"
"1555","10230004","IA","Monona-Harrison Ditch"
"1556","10230005","IA","Maple"
"1557","10230007","IA","Boyer"
"1558","10240002","IA","West Nishnabotna"
"1559","10240003","IA","East Nishnabotna"
"1560","10240009","IA","West Nodaway"
"1561","07060005","IA,IL,WI","Apple-Plum"
"1562","07080201","IA,MN","Upper Cedar"
"1563","07080202","IA,MN","Shell Rock"
"1564","06040006","KY,TN","Lower Tennessee"
"1565","05090103","KY,OH,WV","Little Scioto-Tygarts"
"1566","05090201","KY,OH","Ohio Brush-Whiteoak"
"1567","08040302","LA","Castor"
"1568","08040303","LA","Dugdemona"
"1569","08070100","LA,MS","Lower Mississippi-Baton Rouge"
"1570","08070203","LA,MS","Tickfaw"
"1571","08070204","LA","Lake Maurepas"
"1572","04080101","MI","Au Gres-Rifle"
"1573","04080102","MI","Kawkawlin-Pine"
"1574","04080103","MI","Pigeon-Wiscoggin"
"1575","04080206","MI","Saginaw"
"1576","04020203","MI","Waiska"
"1577","04020202","MI","Tahquamenon"
"1578","04010102","MN","Beaver-Lester"
"1579","19030103","AK","Western Aleutian Islands"
"1580","16010204","ID,UT","Lower Bear-Malad"
"1581","16020309","ID,UT","Curlew Valley"
"1582","02070005","VA,WV","South Fork Shenandoah"
"1583","10050007","CN,MT","Lodge"
"1584","10050008","CN,MT","Battle"
"1585","10050010","CN,MT","Cottonwood"
"1586","02080104","VA","Lower Rappahannock"
"1587","10050011","CN,MT","Whitewater"
"1588","02080106","VA","Pamunkey"
"1589","02080107","VA","York"
"1590","10050013","CN,MT","Frenchman"
"1591","10050015","CN,MT","Rock"
"1592","02080204","VA","Rivanna"
"1593","02080205","VA","Middle James-Willis"
"1594","10240004","IA,MO,NE","Nishnabotna"
"1595","10240013","IA,MO","One Hundred and Two"
"1596","10230001","IA,NE,SD","Blackbird-Soldier"
"1597","10230006","IA,NE","Big Papillion-Mosquito"
"1598","10170203","IA,MN,NE,SD","Lower Big Sioux"
"1599","05120115","IL","Skillet"
"1600","07090006","IL,WI","Kishwaukee"
"1601","07090007","IL","Green"
"1602","07120005","IL","Upper Illinois"
"1603","07120007","IL","Lower Fox"
"1604","07130001","IL","Lower Illinois-Senachwine Lake"
"1605","07130003","IL","Lower Illinois-Lake Chautauqua"
"1606","08080201","LA","Mermentau Headwaters"
"1607","03160104","MS","Tibbee"
"1608","03170001","MS","Chunky-Okatibbee"
"1609","08090202","LA","Lake Pontchartrain"
"1610","03180001","MS","Upper Pearl"
"1611","03160202","AL,MS","Sucarnoochee"
"1612","11140204","LA","Red Chute"
"1613","11140209","LA","Black Lake Bayou"
"1614","08040206","AR,LA","Bayou D'Arbonne"
"1615","19030102","AK","Fox Islands"
"1616","19030101","AK","Cold Bay"
"1617","19010103","AK","Prince of Wales"
"1618","19030104","AK","Pribilof Islands"
"1619","19030203","AK","Egegik Bay"
"1620","19030202","AK","Ugashik Bay"
"1621","08080206","LA","Lower Calcasieu"
"1622","05070202","KY,VA,WV","Upper Levisa"
"1623","12010005","LA,TX","Lower Sabine"
"1624","08040306","LA","Bayou Cocodrie"
"1625","01080105","VT","White River"
"1626","08050001","AR,LA","Boeuf"
"1627","01080102","NH,VT","Passumpsic River"
"1628","13070004","TX","Salt Draw"
"1629","07130005","IL","Spoon"
"1630","07130006","IL","Upper Sangamon"
"1631","07130007","IL","South Fork Sangamon"
"1632","17110016","WA","Deschutes"
"1633","17110017","WA","Skokomish"
"1634","17110018","WA","Hood Canal"
"1635","17110002","CN,WA","Strait of Georgia"
"1636","17110003","CN,WA","San Juan Islands"
"1637","17110020","CN,WA","Dungeness-Elwha"
"1638","17110021","CN,WA","Crescent-Hoko"
"1639","17010301","ID,MT","Upper Coeur d'Alene"
"1640","17010302","ID,MT","South Fork Coeur d'Alene"
"1641","17010303","ID,WA","Coeur d'Alene Lake"
"1642","17010304","ID,MT","St. Joe"
"1643","17040104","ID,WY","Palisades"
"1644","17040201","ID","Idaho Falls"
"1645","17040202","ID,MT,WY","Upper Henrys"
"1646","11140203","AR,LA","Loggy Bayou"
"1647","03180005","LA,MS","Bogue Chitto"
"1648","08030208","LA,MS","Lower Yazoo"
"1649","08030209","LA,MS","Deer-Steele"
"1650","08060100","LA,MS","Lower Mississippi-Natchez"
"1651","08070201","LA,MS","Bayou Sara-Thompson"
"1652","08070202","LA,MS","Amite"
"1653","11140304","AR,LA,TX","Cross Bayou"
"1654","01080202","MA,NH","Millers River"
"1655","01080203","MA,VT","Deerfield River"
"1656","02060001","MD","Upper Chesapeake Bay"
"1657","02060003","MD,PA","Gunpowder-Patapsco"
"1658","13070012","TX","Lower Pecos"
"1659","13080002","MX,TX","San Ambrosia-Santa Isabel"
"1660","13080003","MX,TX","International Falcon Reservoir"
"1661","13090001","MX,TX","Los Olmos"
"1662","11140302","AR,TX","Lower Sulpher"
"1663","12040201","LA,TX","Sabine Lake"
"1664","11090102","NM,TX","Punta de Agua"
"1665","11090103","NM,OK,TX","Rita Blanca"
"1666","11120101","NM,TX","Tierra Blanca"
"1667","12050001","NM,TX","Yellow House Draw"
"1668","12050002","NM,TX","Blackwater Draw"
"1669","12050005","NM,TX","Running Water Draw"
"1670","12080001","NM,TX","Lost Draw"
"1671","12080003","NM,TX","Monument-Seminole Draws"
"1672","12080004","NM,TX","Mustang Draw"
"1673","13050003","NM,TX","Tularosa Valley"
"1674","13070001","NM,TX","Lower Pecos-Red Bluff Reservoir"
"1675","13070007","NM,TX","Landreth-Monument Draws"
"1676","04030201","WI","Upper Fox"
"1677","04030202","WI","Wolf"
"1678","04030203","WI","Lake Winnebago"
"1679","07040005","WI","Trempealeau"
"1680","07050003","WI","South Fork Flambeau"
"1681","07050004","WI","Jump"
"1682","07050006","WI","Eau Claire"
"1683","07050007","WI","Red Cedar"
"1684","07070002","WI","Lake Dubay"
"1685","07070004","WI","Baraboo"
"1686","07090001","WI","Upper Rock"
"1687","07090002","IL,WI","Middle Rock"
"1688","17040205","ID","Willow"
"1689","17040206","ID","American Falls"
"1690","17040207","ID","Blackfoot"
"1691","17040209","ID","Lake Walcott"
"1692","17040212","ID","Upper Snake-Rock"
"1693","17040214","ID,MT","Beaver-Camas"
"1694","17040215","ID,MT","Medicine Lodge"
"1695","17040216","ID,MT","Birch"
"1696","17040217","ID","Little Lost"
"1697","17040218","ID","Big Lost"
"1698","17040219","ID","Big Wood"
"1699","17040220","ID","Camas"
"1700","17040221","ID","Little Wood"
"1701","17050101","ID","C.J. Strike Reservoir"
"1702","17050111","ID","North and Middle Forks Boise"
"1703","17050112","ID","Boise-Mores"
"1704","17050113","ID","South Fork Boise"
"1705","17050114","ID","Lower Boise"
"1706","17050120","ID","South Fork Payette"
"1707","17050121","ID","Middle Fork Payette"
"1708","17050122","ID","Payette"
"1709","02060004","MD","Severn"
"1710","02060005","DE,MD","Choptank"
"1711","02080109","DE,MD","Nanticoke"
"1712","02070002","MD,PA,WV","North Branch Potomac"
"1713","05020006","MD,PA,WV","Youghiogheny"
"1714","01010002","ME","Allagash River"
"1715","01020002","ME","East Branch Penobscot River"
"1716","01020003","ME","Mattawamkeag River"
"1717","01020004","ME","Piscataquis River"
"1718","01020005","ME","Penobscot River"
"1719","11120105","OK,TX","Lower Prairie Dog Town Fork Red"
"1720","11130101","OK,TX","Groesbeck-Sandy"
"1721","11130210","OK,TX","Lake Texoma"
"1722","11140101","OK,TX","Bois D'arc-Island"
"1723","14060003","UT","Duchesne"
"1724","14060004","UT","Strawberry"
"1725","14060005","UT","Lower Green-Desolation Canyon"
"1726","14060008","UT","Lower Green"
"1727","14060010","CO,UT","Lower Green-Diamond"
"1728","14070002","UT","Muddy"
"1729","14070003","UT","Fremont"
"1730","14070005","UT","Escalante"
"1731","16020101","UT,WY","Upper Weber"
"1732","05020002","WV","West Fork"
"1733","05030203","WV","Little Kanawha"
"1734","14080102","CO","Piedra"
"1735","10250003","CO,KS,NE","South Fork Republican"
"1736","10250012","CO,KS","South Fork Beaver"
"1737","10260002","CO,KS","North Fork Smoky Hill"
"1738","11040003","CO,KS","North Fork Cimarron"
"1739","11040005","CO,KS","Bear"
"1740","10190016","CO,NE,WY","Lower Lodgepole"
"1741","11020010","CO,NM","Purgatoire"
"1742","14080202","CO,UT","McElmo"
"1743","17050123","ID","North Fork Payette"
"1744","17050124","ID","Weiser"
"1745","17060201","ID","Upper Salmon"
"1746","17060202","ID","Pahsimeroi"
"1747","17060203","ID,MT","Middle Salmon-Panther"
"1748","17060204","ID,MT","Lemhi"
"1749","17060205","ID","Upper Middle Fork Salmon"
"1750","17060206","ID","Lower Middle Fork Salmon"
"1751","17060207","ID,MT","Middle Salmon-Chamberlain"
"1752","17060208","ID","South Fork Salmon"
"1753","17060209","ID","Lower Salmon"
"1754","17060210","ID","Little Salmon"
"1755","17060301","ID,MT","Upper Selway"
"1756","17060302","ID,MT","Lower Selway"
"1757","17060303","ID,MT","Lochsa"
"1758","17060304","ID","Middle Fork Clearwater"
"1759","17060305","ID","South Fork Clearwater"
"1760","17060306","ID,WA","Clearwater"
"1761","17060307","ID,MT","Upper North Fork Clearwater"
"1762","17060308","ID","Lower North Fork Clearwater"
"1763","01030003","ME","Lower Kennebec River"
"1764","04050003","MI","Kalamazoo"
"1765","04050005","MI","Maple"
"1766","04050007","MI","Thornapple"
"1767","16020102","UT","Lower Weber"
"1768","16020201","UT","Utah Lake"
"1769","16020203","UT","Provo"
"1770","16020204","UT","Jordan"
"1771","10250007","NE","Red Willow"
"1772","16040104","NV","Pine"
"1773","11050002","OK","Lower Cimarron-Skeleton"
"1774","03050106","SC","Lower Broad"
"1775","03150105","AL,GA","Upper Coosa"
"1776","15060203","AZ","Lower Verde"
"1777","12090203","TX","South Llano"
"1778","12100101","TX","Lavaca"
"1779","12100302","TX","Medina"
"1780","10180002","CO,WY","Upper North Platte"
"1781","01100002","CT,MA","Shetucket River"
"1782","02040207","DE","Broadkill-Smyrna"
"1783","17010105","CN,ID,MT","Moyie"
"1784","17040211","ID,NV,UT","Goose"
"1785","17050103","ID,OR","Middle Snake-Succor"
"1786","17050107","ID,NV,OR","Middle Owyhee"
"1787","17050108","ID,OR","Jordan"
"1788","17050115","ID,OR","Middle Snake-Payette"
"1789","17060101","ID,OR","Hells Canyon"
"1790","17010214","ID,WA","Pend Oreille Lake"
"1791","17010215","CN,ID,WA","Priest"
"1792","17040105","ID,WY","Salt"
"1793","17040204","ID,WY","Teton"
"1794","17010102","MT","Fisher"
"1795","17010201","MT","Upper Clark Fork"
"1796","17010202","MT","Flint-Rock"
"1797","17010203","MT","Blackfoot"
"1798","17010204","ID,MT","Middle Clark Fork"
"1799","17010205","ID,MT","Bitterroot"
"1800","17010207","MT","Middle Fork Flathead"
"1801","17010208","MT","Flathead Lake"
"1802","17010209","MT","South Fork Flathead"
"1803","17010210","MT","Stillwater"
"1804","17010211","MT","Swan"
"1805","07010102","MN","Leech Lake"
"1806","07010105","MN","Pine"
"1807","07010106","MN","Crow Wing"
"1808","07010107","MN","Redeye"
"1809","07010108","MN","Long Prairie"
"1810","07010203","MN","Clearwater-Elk"
"1811","07010204","MN","Crow"
"1812","07010205","MN","South Fork Crow"
"1813","07020002","MN","Pomme De Terre"
"1814","07020004","MN,SD","Hawk-Yellow Medicine"
"1815","07020005","MN","Chippewa"
"1816","07020006","MN","Redwood"
"1817","07020007","MN","Middle Minnesota"
